Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,OriginSnow,OriginPrcp,DestSnow,DestPrcp,Holiday
2008,1,1,2,953,950,1548,1600,WN,496,N724SW,235,250,219,-12,3,PHX,BUF,1912,2,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,58.0,89.0,3
2008,1,1,2,1631,1545,1658,1605,WN,734,N690SW,87,80,73,53,46,PHX,BUR,369,2,12,0,,0,8,0,7,0,38,0.0,0.0,0.0,0.0,3
2008,1,1,2,2155,2125,2223,2145,WN,998,N673AA,88,80,74,38,30,PHX,BUR,369,3,11,0,,0,3,0,8,0,27,0.0,0.0,0.0,0.0,3
2008,1,1,2,1752,1750,1809,1810,WN,1123,N901WN,77,80,65,-1,2,PHX,BUR,369,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1114,1055,1133,1125,WN,1139,N435WN,79,90,66,8,19,PHX,BUR,369,2,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1350,1340,1410,1405,WN,1297,N348SW,80,85,67,5,10,PHX,BUR,369,3,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,821,820,840,845,WN,1766,N232WN,79,85,68,-5,1,PHX,BUR,369,1,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,936,935,952,1005,WN,2134,N270WN,76,90,63,-13,1,PHX,BUR,369,3,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2028,1900,2043,1920,WN,2516,N403WN,75,80,63,83,88,PHX,BUR,369,3,9,0,,0,7,0,0,0,76,0.0,0.0,0.0,0.0,3
2008,1,1,2,2047,2010,2102,2035,WN,2871,N489WN,75,85,64,27,37,PHX,BUR,369,2,9,0,,0,0,0,0,0,27,0.0,0.0,0.0,0.0,3
2008,1,1,2,1209,1210,1803,1820,WN,1155,N277WN,234,250,222,-17,-1,PHX,BWI,1999,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1814,1800,13,5,WN,2769,N732SW,239,245,228,8,14,PHX,BWI,1999,2,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1505,1500,2115,2110,WN,3020,N238WN,250,250,227,5,5,PHX,BWI,1999,3,20,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1108,1105,1708,1725,WN,3288,N796SW,240,260,225,-17,3,PHX,BWI,1999,3,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,907,905,1432,1440,WN,2103,N761RR,205,215,191,-8,2,PHX,CMH,1671,3,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,25.0,15.0,3
2008,1,1,2,929,930,1110,1115,WN,873,N700GS,101,105,85,-5,-1,PHX,DEN,602,7,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,748,625,932,810,WN,946,N786SW,104,105,87,82,83,PHX,DEN,602,9,8,0,,0,82,0,0,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1948,1945,2127,2130,WN,964,N356SW,99,105,82,-3,3,PHX,DEN,602,7,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1319,1320,1503,1505,WN,2039,N419WN,104,105,84,-2,-1,PHX,DEN,602,8,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1542,1540,1724,1720,WN,2786,N424WN,102,100,87,4,2,PHX,DEN,602,7,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2043,2035,2221,2220,WN,3669,N389SW,98,105,83,1,8,PHX,DEN,602,7,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1914,1910,49,50,WN,3517,N468WN,215,220,203,-1,4,PHX,DTW,1671,5,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,137.0,84.0,3
2008,1,1,2,938,940,1040,1045,WN,31,N674AA,62,65,48,-5,-2,PHX,ELP,347,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1303,1305,1408,1410,WN,116,N332SW,65,65,48,-2,-2,PHX,ELP,347,5,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1923,1900,2023,2005,WN,481,N433LV,60,65,48,18,23,PHX,ELP,347,4,8,0,,0,0,0,0,0,18,0.0,0.0,0.0,0.0,3
2008,1,1,2,1733,1735,1830,1840,WN,1296,N269WN,57,65,46,-10,-2,PHX,ELP,347,2,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2156,2135,2256,2240,WN,3140,N284WN,60,65,45,16,21,PHX,ELP,347,3,12,0,,0,16,0,0,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1018,1020,1134,1125,WN,3419,N233LV,76,65,49,9,-2,PHX,ELP,347,5,22,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1500,1500,1610,1605,WN,3689,N241WN,70,65,46,5,0,PHX,ELP,347,5,19,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1251,1250,1608,1620,WN,342,N378SW,137,150,125,-12,1,PHX,HOU,1020,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,914,915,1234,1250,WN,1213,N640SW,140,155,125,-16,-1,PHX,HOU,1020,3,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1640,1615,1956,1940,WN,1577,N490WN,136,145,121,16,25,PHX,HOU,1020,3,12,0,,0,6,0,0,0,10,0.0,0.0,0.0,0.0,3
2008,1,1,2,1053,1055,1605,1625,WN,981,N437WN,192,210,177,-20,-2,PHX,IND,1489,8,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,18.0,3.0,3
2008,1,1,2,1733,1725,2245,2245,WN,2726,N237WN,192,200,174,0,8,PHX,IND,1489,8,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,18.0,3.0,3
2008,1,1,2,1615,1615,1614,1620,WN,340,N459WN,59,65,41,-6,0,PHX,LAS,256,5,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1509,1505,1519,1505,WN,538,N610WN,70,60,48,14,4,PHX,LAS,256,3,19,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,825,830,823,840,WN,619,N733SA,58,70,44,-17,-5,PHX,LAS,256,3,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1743,1720,1740,1725,WN,700,N641SW,57,65,46,15,23,PHX,LAS,256,3,8,0,,0,5,0,0,0,10,0.0,0.0,0.0,0.0,3
2008,1,1,2,1858,1900,1854,1900,WN,875,N245WN,56,60,42,-6,-2,PHX,LAS,256,4,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1000,1000,957,1010,WN,1190,N619SW,57,70,43,-13,0,PHX,LAS,256,4,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1243,1240,1244,1245,WN,1245,N212WN,61,65,43,-1,3,PHX,LAS,256,9,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1447,1435,1445,1440,WN,1318,N234WN,58,65,45,5,12,PHX,LAS,256,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1652,1650,1645,1655,WN,2260,N705SW,53,65,40,-10,2,PHX,LAS,256,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,909,910,903,920,WN,2849,N239WN,54,70,41,-17,-1,PHX,LAS,256,3,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2120,2030,2117,2035,WN,3061,N231WN,57,65,41,42,50,PHX,LAS,256,4,12,0,,0,3,0,0,0,39,0.0,0.0,0.0,0.0,3
2008,1,1,2,NA,1155,NA,1205,WN,3507,,NA,70,NA,NA,NA,PHX,LAS,256,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1540,1540,1551,1600,WN,169,N475WN,71,80,57,-9,0,PHX,LAX,370,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1441,1440,1510,1500,WN,232,N285WN,89,80,60,10,1,PHX,LAX,370,17,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1822,1815,1835,1835,WN,303,N639SW,73,80,57,0,7,PHX,LAX,370,7,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1357,1315,1417,1335,WN,310,N781WN,80,80,56,42,42,PHX,LAX,370,14,10,0,,0,18,0,0,0,24,0.0,0.0,0.0,0.0,3
2008,1,1,2,2015,1915,2035,1935,WN,343,N671SW,80,80,57,60,60,PHX,LAX,370,7,16,0,,0,58,0,0,0,2,0.0,0.0,0.0,0.0,3
2008,1,1,2,1044,1040,1056,1105,WN,769,N308SA,72,85,58,-9,4,PHX,LAX,370,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,907,910,923,930,WN,808,N747SA,76,80,58,-7,-3,PHX,LAX,370,8,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2103,2055,2127,2120,WN,1033,N421LV,84,85,58,7,8,PHX,LAX,370,16,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1228,1205,1242,1230,WN,1237,N314SW,74,85,56,12,23,PHX,LAX,370,7,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1708,1645,1716,1700,WN,1280,N422WN,68,75,55,16,23,PHX,LAX,370,6,7,0,,0,8,0,0,0,8,0.0,0.0,0.0,0.0,3
2008,1,1,2,1613,1610,1630,1630,WN,1291,N308SA,77,80,59,0,3,PHX,LAX,370,7,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1804,1735,1823,1755,WN,2359,N701GS,79,80,57,28,29,PHX,LAX,370,10,12,0,,0,9,0,0,0,19,0.0,0.0,0.0,0.0,3
2008,1,1,2,1911,1910,2230,2245,WN,3188,N211WN,139,155,126,-15,1,PHX,LIT,1136,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1943,1900,2304,2230,WN,84,N637SW,141,150,127,34,43,PHX,MCI,1044,5,9,0,,0,32,0,0,0,2,0.0,0.0,0.0,0.0,3
2008,1,1,2,2200,2105,122,35,WN,454,N448WN,142,150,126,47,55,PHX,MCI,1044,5,11,0,,0,5,0,0,0,42,0.0,0.0,0.0,0.0,3
2008,1,1,2,1240,1240,1556,1610,WN,3490,N295WN,136,150,124,-14,0,PHX,MCI,1044,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1022,1025,1612,1625,WN,3509,N447WN,230,240,206,-13,-3,PHX,MCO,1848,5,19,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,916,910,1331,1330,WN,1307,N712SW,195,200,178,1,6,PHX,MDW,1444,8,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,41.0,0.0,3
2008,1,1,2,1921,1920,2336,2340,WN,1566,N710SW,195,200,176,-4,1,PHX,MDW,1444,11,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,41.0,0.0,3
2008,1,1,2,1113,1050,1534,1515,WN,1667,N432WN,201,205,181,19,23,PHX,MDW,1444,9,11,0,,0,2,0,0,0,17,0.0,0.0,41.0,0.0,3
2008,1,1,2,1800,1610,2216,2030,WN,1929,N464WN,196,200,176,106,110,PHX,MDW,1444,8,12,0,,0,0,0,106,0,0,0.0,0.0,41.0,0.0,3
2008,1,1,2,1233,1230,1704,1655,WN,2474,N550WN,211,205,193,9,3,PHX,MDW,1444,9,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,41.0,0.0,3
2008,1,1,2,1405,1350,1818,1810,WN,2703,N718SW,193,200,177,8,15,PHX,MDW,1444,7,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,41.0,0.0,3
2008,1,1,2,1146,1145,1821,1830,WN,3598,N256WN,275,285,251,-9,1,PHX,MHT,2279,5,19,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,89.0,3
2008,1,1,2,1218,1215,1558,1605,WN,1167,N202WN,160,170,145,-7,3,PHX,MSY,1301,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,942,930,1026,1040,WN,88,N210WN,104,130,91,-14,12,PHX,OAK,646,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1953,1715,2129,1820,WN,357,N309SW,156,125,92,189,158,PHX,OAK,646,54,10,0,,0,0,0,31,0,158,0.0,0.0,0.0,0.0,3
2008,1,1,2,1904,1905,1949,2005,WN,404,N295WN,105,120,91,-16,-1,PHX,OAK,646,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1158,1130,1252,1235,WN,429,N490WN,114,125,91,17,28,PHX,OAK,646,5,18,0,,0,17,0,0,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1457,1455,1559,1600,WN,3240,N900WN,122,125,92,-1,2,PHX,OAK,646,15,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2244,2150,2334,2250,WN,3492,N632SW,110,120,91,44,54,PHX,OAK,646,8,11,0,,0,6,0,0,0,38,0.0,0.0,0.0,0.0,3
2008,1,1,2,830,830,1121,1140,WN,102,N342SW,111,130,99,-19,0,PHX,OKC,833,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2033,2025,2327,2330,WN,282,N506SW,114,125,102,-3,8,PHX,OKC,833,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1230,1230,1521,1540,WN,3044,N225WN,111,130,97,-19,0,PHX,OKC,833,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1516,1515,1858,1840,WN,316,N627SW,162,145,136,18,1,PHX,OMA,1037,11,15,0,,0,0,0,18,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,2010,2010,2342,2335,WN,559,N387SW,152,145,134,7,0,PHX,OMA,1037,2,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1021,1015,1400,1345,WN,2685,N350SW,159,150,135,15,6,PHX,OMA,1037,3,21,0,,0,6,0,9,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,920,920,923,935,WN,256,N513SW,63,75,50,-12,0,PHX,ONT,325,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1609,1550,1613,1555,WN,508,N326SW,64,65,50,18,19,PHX,ONT,325,5,9,0,,0,11,0,0,0,7,0.0,0.0,0.0,0.0,3
2008,1,1,2,1721,1720,1730,1730,WN,966,N270WN,69,70,47,0,1,PHX,ONT,325,13,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1830,1830,1836,1840,WN,1182,N680AA,66,70,51,-4,0,PHX,ONT,325,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1330,1330,1335,1340,WN,1186,N338SW,65,70,49,-5,0,PHX,ONT,325,4,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1101,1045,1103,1105,WN,1710,N299WN,62,80,49,-2,16,PHX,ONT,325,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2346,2135,2352,2145,WN,2369,N235WN,66,70,48,127,131,PHX,ONT,325,5,13,0,,0,3,0,0,0,124,0.0,0.0,0.0,0.0,3
2008,1,1,2,2151,2010,2152,2020,WN,2497,N720WN,61,70,49,92,101,PHX,ONT,325,3,9,0,,0,20,0,0,0,72,0.0,0.0,0.0,0.0,3
2008,1,1,2,956,1000,1003,1020,WN,3529,N482WN,67,80,51,-17,-4,PHX,ONT,325,5,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,834,835,1022,1040,WN,364,N610WN,168,185,150,-18,-1,PHX,PDX,1009,3,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1403,1340,1538,1535,WN,817,N426WN,155,175,143,3,23,PHX,PDX,1009,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2011,1945,2155,2140,WN,1484,N411WN,164,175,142,15,26,PHX,PDX,1009,4,18,0,,0,3,0,0,0,12,0.0,0.0,0.0,0.0,3
2008,1,1,2,941,940,1546,1600,WN,175,N756SA,245,260,232,-14,1,PHX,PHL,2075,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0,3
2008,1,1,2,1714,1600,2328,2220,WN,287,N219WN,254,260,229,68,74,PHX,PHL,2075,17,8,0,,0,13,0,0,0,55,0.0,0.0,0.0,3.0,3
2008,1,1,2,1337,1330,1924,1925,WN,389,N762SW,227,235,207,-1,7,PHX,PIT,1813,9,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,10.0,10.0,3
2008,1,1,2,920,920,1553,1605,WN,2452,N263WN,273,285,257,-12,0,PHX,PVD,2277,5,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,69.0,3
2008,1,1,2,942,940,1519,1545,WN,2818,N456WN,217,245,205,-26,2,PHX,RDU,1891,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2216,2120,2251,2210,WN,489,N770SA,95,110,82,41,56,PHX,RNO,601,3,10,0,,0,2,0,0,0,39,0.0,0.0,0.0,0.0,3
2008,1,1,2,1459,1430,1546,1520,WN,1111,N294WN,107,110,83,26,29,PHX,RNO,601,5,19,0,,0,11,0,0,0,15,0.0,0.0,0.0,0.0,3
2008,1,1,2,1019,1020,1107,1115,WN,1144,N234WN,108,115,83,-8,-1,PHX,RNO,601,4,21,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1402,1405,1404,1410,WN,123,N700GS,62,65,49,-6,-3,PHX,SAN,304,3,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1650,1645,1653,1650,WN,458,N752SW,63,65,48,3,5,PHX,SAN,304,3,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1214,1155,1215,1205,WN,585,N259WN,61,70,49,10,19,PHX,SAN,304,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1211,1030,1213,1045,WN,957,N297WN,62,75,48,88,101,PHX,SAN,304,3,11,0,,0,4,0,0,0,84,0.0,0.0,0.0,0.0,3
2008,1,1,2,2135,2110,2134,2115,WN,1019,N663SW,59,65,46,19,25,PHX,SAN,304,3,10,0,,0,4,0,0,0,15,0.0,0.0,0.0,0.0,3
2008,1,1,2,847,845,848,855,WN,1069,N337SW,61,70,49,-7,2,PHX,SAN,304,2,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2012,1955,2022,2000,WN,1172,N724SW,70,65,48,22,17,PHX,SAN,304,4,18,0,,0,17,0,5,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1746,1730,1750,1735,WN,1511,N661SW,64,65,48,15,16,PHX,SAN,304,6,10,0,,0,2,0,0,0,13,0.0,0.0,0.0,0.0,3
2008,1,1,2,1458,1455,1503,1500,WN,2442,N743SW,65,65,47,3,3,PHX,SAN,304,2,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1612,1610,1619,1615,WN,2922,N625SW,67,65,50,4,2,PHX,SAN,304,3,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1925,1840,1924,1845,WN,3839,N788SA,59,65,49,39,45,PHX,SAN,304,2,8,0,,0,0,0,0,0,39,0.0,0.0,0.0,0.0,3
2008,1,1,2,911,910,1207,1210,WN,327,N624SW,116,120,103,-3,1,PHX,SAT,843,3,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2053,2025,2348,2325,WN,796,N333SW,115,120,103,23,28,PHX,SAT,843,3,9,0,,0,8,0,0,0,15,0.0,0.0,0.0,0.0,3
2008,1,1,2,1641,1615,1941,1915,WN,2015,N413WN,120,120,103,26,26,PHX,SAT,843,5,12,0,,0,6,0,0,0,20,0.0,0.0,0.0,0.0,3
2008,1,1,2,1210,1200,1506,1505,WN,3168,N505SW,116,125,103,1,10,PHX,SAT,843,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1221,1150,1724,1705,WN,2808,N474WN,183,195,172,19,31,PHX,SDF,1506,3,8,0,,0,4,0,0,0,15,0.0,0.0,5.0,3.0,3
2008,1,1,2,850,850,1044,1105,WN,754,N257WN,174,195,160,-21,0,PHX,SEA,1107,4,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1222,1145,1412,1400,WN,1481,N391SW,170,195,156,12,37,PHX,SEA,1107,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1951,1935,2139,2145,WN,2139,N349SW,168,190,151,-6,16,PHX,SEA,1107,5,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2133,2115,2213,2210,WN,160,N427WN,100,115,88,3,18,PHX,SJC,621,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1845,1845,1929,1940,WN,177,N428WN,104,115,86,-11,0,PHX,SJC,621,10,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,955,955,1038,1100,WN,502,N617SW,103,125,93,-22,0,PHX,SJC,621,2,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1414,1415,1458,1510,WN,2094,N408WN,104,115,90,-12,-1,PHX,SJC,621,2,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1223,1220,1303,1325,WN,2976,N551WN,100,125,87,-22,3,PHX,SJC,621,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1317,1315,1447,1450,WN,320,N270WN,90,95,74,-3,2,PHX,SLC,507,4,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1857,1845,2027,2020,WN,410,N297WN,90,95,74,7,12,PHX,SLC,507,7,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1057,1055,1225,1235,WN,414,N246LV,88,100,76,-10,2,PHX,SLC,507,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1424,1425,1557,1600,WN,566,N739GB,93,95,78,-3,-1,PHX,SLC,507,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2119,2120,2245,2250,WN,980,N280WN,86,90,72,-5,-1,PHX,SLC,507,3,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,648,650,821,830,WN,2779,N324SW,93,100,78,-9,-2,PHX,SLC,507,3,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1635,1635,1808,1810,WN,2903,N388SW,93,95,76,-2,0,PHX,SLC,507,4,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,811,810,940,950,WN,3453,N678AA,89,100,77,-10,1,PHX,SLC,507,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1247,1240,1331,1340,WN,331,N207WN,104,120,94,-9,7,PHX,SMF,647,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1025,1025,1124,1135,WN,1126,N318SW,119,130,93,-11,0,PHX,SMF,647,5,21,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2145,2125,2234,2225,WN,1309,N627SW,109,120,94,9,20,PHX,SMF,647,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1956,1810,2042,1910,WN,2453,N416WN,106,120,91,92,106,PHX,SMF,647,2,13,0,,0,0,0,0,0,92,0.0,0.0,0.0,0.0,3
2008,1,1,2,1502,1500,1559,1600,WN,2858,N356SW,117,120,96,-1,2,PHX,SMF,647,2,19,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1631,1635,1735,1735,WN,3941,N329SW,124,120,101,0,-4,PHX,SMF,647,8,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,916,915,933,935,WN,453,N774SW,77,80,56,-2,1,PHX,SNA,338,4,17,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1229,1210,1236,1230,WN,819,N440LV,67,80,57,6,19,PHX,SNA,338,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1516,1515,1529,1530,WN,1413,N218WN,73,75,53,-1,1,PHX,SNA,338,5,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1946,1925,1959,1935,WN,2093,N296WN,73,70,56,24,21,PHX,SNA,338,3,14,0,,0,10,0,3,0,11,0.0,0.0,0.0,0.0,3
2008,1,1,2,1729,1720,1738,1730,WN,2707,N479WN,69,70,58,8,9,PHX,SNA,338,3,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1337,1330,1346,1345,WN,3501,N409WN,69,75,58,1,7,PHX,SNA,338,2,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1451,1450,1841,1845,WN,752,N649SW,170,175,152,-4,1,PHX,STL,1262,5,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
